id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,risk_profile
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|249,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 15'000 CHF
Ethereum: 10'000 CHF
Bitcoin: 7'500 CHF
Chainlink: 5'000 CHF
Bittensor: 4'500 CHF
Render: 4'000 CHF
Sui: 4'000 CHF","[ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Ethereum', amount=10.0), ProductRecommendation(product='Bitcoin', amount=7.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='Bittensor', amount=4.0), ProductRecommendation(product='Render', amount=4.0), ProductRecommendation(product='Sui', amount=4.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|241,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 15'000 CHF
Bitcoin: 12'000 CHF
Ethereum: 10'000 CHF
NEAR Protocol: 5'000 CHF
Sui: 5'000 CHF
Pepe: 3'000 CHF","[ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Bitcoin', amount=12.0), ProductRecommendation(product='Ethereum', amount=10.0), ProductRecommendation(product='Protocol', amount=5.0), ProductRecommendation(product='Sui', amount=5.0), ProductRecommendation(product='Pepe', amount=3.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|248,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 15,000 CHF
Ethereum: 10,000 CHF
Bittensor: 7,000 CHF
Sui: 6,000 CHF
Render: 5,000 CHF
Chainlink: 4,000 CHF
Pepe: 3,000 CHF","[ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Ethereum', amount=10.0), ProductRecommendation(product='Bittensor', amount=7.0), ProductRecommendation(product='Sui', amount=6.0), ProductRecommendation(product='Render', amount=5.0), ProductRecommendation(product='Chainlink', amount=4.0), ProductRecommendation(product='Pepe', amount=3.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|250,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Ethereum: 15000 CHF
Bitcoin: 10000 CHF
Solana: 8000 CHF
Chainlink: 5000 CHF
NEAR Protocol: 4000 CHF
Render: 3000 CHF
Avalanche: 3000 CHF
Injective: 2000 CHF","[ProductRecommendation(product='Ethereum', amount=15000.0), ProductRecommendation(product='Bitcoin', amount=10000.0), ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Chainlink', amount=5000.0), ProductRecommendation(product='Protocol', amount=4000.0), ProductRecommendation(product='Render', amount=3000.0), ProductRecommendation(product='Avalanche', amount=3000.0), ProductRecommendation(product='Injective', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|245,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 15000 CHF
Ethereum: 10000 CHF
Bitcoin: 8000 CHF
Render: 5000 CHF
Near Protocol: 4000 CHF
Sui: 3000 CHF
Chainlink: 3000 CHF
Pepe: 2000 CHF","[ProductRecommendation(product='Solana', amount=15000.0), ProductRecommendation(product='Ethereum', amount=10000.0), ProductRecommendation(product='Bitcoin', amount=8000.0), ProductRecommendation(product='Render', amount=5000.0), ProductRecommendation(product='Protocol', amount=4000.0), ProductRecommendation(product='Sui', amount=3000.0), ProductRecommendation(product='Chainlink', amount=3000.0), ProductRecommendation(product='Pepe', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|251,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 15'000 CHF
Ethereum: 12'500 CHF
Bitcoin: 10'000 CHF
Chainlink: 5'000 CHF
Render: 4'000 CHF
Near Protocol: 3'500 CHF","[ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Ethereum', amount=12.0), ProductRecommendation(product='Bitcoin', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='Render', amount=4.0), ProductRecommendation(product='Protocol', amount=3.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|252,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 12'500 CHF
Ethereum: 10'000 CHF
Bitcoin: 7'500 CHF
Sui: 5'000 CHF
Bittensor: 4'000 CHF
Render: 3'500 CHF
Chainlink: 3'500 CHF
Injective: 2'000 CHF
Pepe: 2'000 CHF","[ProductRecommendation(product='Solana', amount=12.0), ProductRecommendation(product='Ethereum', amount=10.0), ProductRecommendation(product='Bitcoin', amount=7.0), ProductRecommendation(product='Sui', amount=5.0), ProductRecommendation(product='Bittensor', amount=4.0), ProductRecommendation(product='Render', amount=3.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Injective', amount=2.0), ProductRecommendation(product='Pepe', amount=2.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|277,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 30'000 CHF
Sui: 20'000 CHF
Pepe: 15'000 CHF
Render: 15'000 CHF
Bitcoin: 10'000 CHF
dogwifhat: 10'000 CHF","[ProductRecommendation(product='Solana', amount=30.0), ProductRecommendation(product='Sui', amount=20.0), ProductRecommendation(product='Pepe', amount=15.0), ProductRecommendation(product='Render', amount=15.0), ProductRecommendation(product='Bitcoin', amount=10.0), ProductRecommendation(product='dogwifhat', amount=10.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|278,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 35000 CHF
Ethereum (Ethereum): 25000 CHF
Solana (Solana): 15000 CHF
Chainlink (Chainlink): 10000 CHF
Sui (Sui): 10000 CHF
Pepe (Pepe): 5000 CHF",[],risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|280,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 35000 CHF
Ethereum: 20000 CHF
Sui: 15000 CHF
Render: 15000 CHF
dogwifhat: 10000 CHF
Chainlink: 5000 CHF","[ProductRecommendation(product='Solana', amount=35000.0), ProductRecommendation(product='Ethereum', amount=20000.0), ProductRecommendation(product='Sui', amount=15000.0), ProductRecommendation(product='Render', amount=15000.0), ProductRecommendation(product='dogwifhat', amount=10000.0), ProductRecommendation(product='Chainlink', amount=5000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|283,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35000 CHF
Ethereum: 25000 CHF
Solana: 15000 CHF
Chainlink: 10000 CHF
Render: 8000 CHF
NEAR Protocol: 7000 CHF","[ProductRecommendation(product='Bitcoin', amount=35000.0), ProductRecommendation(product='Ethereum', amount=25000.0), ProductRecommendation(product='Solana', amount=15000.0), ProductRecommendation(product='Chainlink', amount=10000.0), ProductRecommendation(product='Render', amount=8000.0), ProductRecommendation(product='Protocol', amount=7000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|282,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana (Solana): 30,000 CHF
Ethereum (Ethereum): 25,000 CHF
Bitcoin (Bitcoin): 20,000 CHF
Chainlink (Chainlink): 10,000 CHF
Render (Render): 5,000 CHF
Avalanche (Avalanche): 5,000 CHF
Injective (Injective): 5,000 CHF",[],risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|281,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 25000 CHF
Bitcoin: 20000 CHF
Ethereum: 15000 CHF
Sui: 10000 CHF
Render: 10000 CHF
Bittensor: 8000 CHF
Pepe: 7000 CHF
Injective: 5000 CHF","[ProductRecommendation(product='Solana', amount=25000.0), ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Ethereum', amount=15000.0), ProductRecommendation(product='Sui', amount=10000.0), ProductRecommendation(product='Render', amount=10000.0), ProductRecommendation(product='Bittensor', amount=8000.0), ProductRecommendation(product='Pepe', amount=7000.0), ProductRecommendation(product='Injective', amount=5000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|286,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35'000 CHF
Ethereum: 25'000 CHF
Solana: 20'000 CHF
Chainlink: 10'000 CHF
Render: 5'000 CHF
Sui: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=20.0), ProductRecommendation(product='Chainlink', amount=10.0), ProductRecommendation(product='Render', amount=5.0), ProductRecommendation(product='Sui', amount=5.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|288,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 30,000 CHF
Ethereum: 20,000 CHF
Bitcoin: 15,000 CHF
Near Protocol: 10,000 CHF
Sui: 10,000 CHF
Render: 8,000 CHF
Injective: 7,000 CHF","[ProductRecommendation(product='Solana', amount=30.0), ProductRecommendation(product='Ethereum', amount=20.0), ProductRecommendation(product='Bitcoin', amount=15.0), ProductRecommendation(product='Protocol', amount=10.0), ProductRecommendation(product='Sui', amount=10.0), ProductRecommendation(product='Render', amount=8.0), ProductRecommendation(product='Injective', amount=7.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|287,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35'000 CHF
Ethereum: 25'000 CHF
Solana: 15'000 CHF
Chainlink: 10'000 CHF
Render: 5'000 CHF
NEAR Protocol: 5'000 CHF
Aave: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Chainlink', amount=10.0), ProductRecommendation(product='Render', amount=5.0), ProductRecommendation(product='Protocol', amount=5.0), ProductRecommendation(product='Aave', amount=5.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|279,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 35'000 CHF
Bitcoin: 25'000 CHF
Ethereum: 15'000 CHF
Sui: 15'000 CHF
Pepe: 10'000 CHF","[ProductRecommendation(product='Solana', amount=35.0), ProductRecommendation(product='Bitcoin', amount=25.0), ProductRecommendation(product='Ethereum', amount=15.0), ProductRecommendation(product='Sui', amount=15.0), ProductRecommendation(product='Pepe', amount=10.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|284,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 30000 CHF
Solana: 25000 CHF
Ethereum: 20000 CHF
Render: 10000 CHF
Sui: 10000 CHF
Pepe: 5000 CHF","[ProductRecommendation(product='Bitcoin', amount=30000.0), ProductRecommendation(product='Solana', amount=25000.0), ProductRecommendation(product='Ethereum', amount=20000.0), ProductRecommendation(product='Render', amount=10000.0), ProductRecommendation(product='Sui', amount=10000.0), ProductRecommendation(product='Pepe', amount=5000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|285,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 25'000 CHF
Bitcoin: 20'000 CHF
Ethereum: 15'000 CHF
Bittensor: 10'000 CHF
Sui: 10'000 CHF
Chainlink: 8'000 CHF
Aave: 7'000 CHF
dogwifhat: 5'000 CHF","[ProductRecommendation(product='Solana', amount=25.0), ProductRecommendation(product='Bitcoin', amount=20.0), ProductRecommendation(product='Ethereum', amount=15.0), ProductRecommendation(product='Bittensor', amount=10.0), ProductRecommendation(product='Sui', amount=10.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='Aave', amount=7.0), ProductRecommendation(product='dogwifhat', amount=5.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|9,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 30 CHF
NEAR Protocol: 25 CHF
Render: 20 CHF
Sui: 15 CHF
dogwifhat: 10 CHF","[ProductRecommendation(product='Solana', amount=30.0), ProductRecommendation(product='Protocol', amount=25.0), ProductRecommendation(product='Render', amount=20.0), ProductRecommendation(product='Sui', amount=15.0), ProductRecommendation(product='dogwifhat', amount=10.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|10,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 45 CHF
Sui: 25 CHF
Render: 15 CHF
Pepe: 15 CHF","[ProductRecommendation(product='Solana', amount=45.0), ProductRecommendation(product='Sui', amount=25.0), ProductRecommendation(product='Render', amount=15.0), ProductRecommendation(product='Pepe', amount=15.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|11,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 40 CHF
Ethereum: 30 CHF
Render: 15 CHF
Pepe: 15 CHF","[ProductRecommendation(product='Solana', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Render', amount=15.0), ProductRecommendation(product='Pepe', amount=15.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|12,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 40 CHF
Sui: 25 CHF
Render: 20 CHF
dogwifhat: 15 CHF","[ProductRecommendation(product='Solana', amount=40.0), ProductRecommendation(product='Sui', amount=25.0), ProductRecommendation(product='Render', amount=20.0), ProductRecommendation(product='dogwifhat', amount=15.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|22,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 350 CHF
Bitcoin: 250 CHF
Ethereum: 200 CHF
Render: 100 CHF
Pepe: 100 CHF","[ProductRecommendation(product='Solana', amount=350.0), ProductRecommendation(product='Bitcoin', amount=250.0), ProductRecommendation(product='Ethereum', amount=200.0), ProductRecommendation(product='Render', amount=100.0), ProductRecommendation(product='Pepe', amount=100.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|23,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 350 CHF
Solana (Solana): 250 CHF
Ethereum (Ethereum): 200 CHF
Chainlink (Chainlink): 100 CHF
Render (Render): 100 CHF",[],risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|24,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 350 CHF
Ethereum: 250 CHF
Near Protocol: 150 CHF
Render: 150 CHF
Sui: 100 CHF","[ProductRecommendation(product='Solana', amount=350.0), ProductRecommendation(product='Ethereum', amount=250.0), ProductRecommendation(product='Protocol', amount=150.0), ProductRecommendation(product='Render', amount=150.0), ProductRecommendation(product='Sui', amount=100.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|21,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 350 CHF
Sui: 250 CHF
Bittensor: 200 CHF
Render: 100 CHF
dogwifhat: 100 CHF","[ProductRecommendation(product='Solana', amount=350.0), ProductRecommendation(product='Sui', amount=250.0), ProductRecommendation(product='Bittensor', amount=200.0), ProductRecommendation(product='Render', amount=100.0), ProductRecommendation(product='dogwifhat', amount=100.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|35,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Ethereum: 3000 CHF
Solana: 2500 CHF
Bitcoin: 2000 CHF
Render: 1500 CHF
Pepe: 1000 CHF","[ProductRecommendation(product='Ethereum', amount=3000.0), ProductRecommendation(product='Solana', amount=2500.0), ProductRecommendation(product='Bitcoin', amount=2000.0), ProductRecommendation(product='Render', amount=1500.0), ProductRecommendation(product='Pepe', amount=1000.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|36,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 3000 CHF
Ethereum: 2000 CHF
Bitcoin: 1500 CHF
NEAR Protocol: 1200 CHF
Render: 1000 CHF
Chainlink: 800 CHF
Pepe: 500 CHF","[ProductRecommendation(product='Solana', amount=3000.0), ProductRecommendation(product='Ethereum', amount=2000.0), ProductRecommendation(product='Bitcoin', amount=1500.0), ProductRecommendation(product='Protocol', amount=1200.0), ProductRecommendation(product='Render', amount=1000.0), ProductRecommendation(product='Chainlink', amount=800.0), ProductRecommendation(product='Pepe', amount=500.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|33,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 3000 CHF
Ethereum: 2500 CHF
Bitcoin: 1500 CHF
Sui: 1000 CHF
Render: 1000 CHF
Pepe: 1000 CHF","[ProductRecommendation(product='Solana', amount=3000.0), ProductRecommendation(product='Ethereum', amount=2500.0), ProductRecommendation(product='Bitcoin', amount=1500.0), ProductRecommendation(product='Sui', amount=1000.0), ProductRecommendation(product='Render', amount=1000.0), ProductRecommendation(product='Pepe', amount=1000.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|46,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 6'000 CHF
Ethereum (Ethereum): 4'500 CHF
Solana (Solana): 3'500 CHF
Sui (Sui): 2'500 CHF
Render (Render): 2'000 CHF
Pepe (Pepe): 1'500 CHF",[],risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|45,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana (Solana): 5000 CHF
Ethereum (Ethereum): 3500 CHF
Bitcoin (Bitcoin): 3000 CHF
Sui (Sui): 2500 CHF
Bittensor (Bittensor): 2000 CHF
NEAR Protocol (NEAR): 1500 CHF
Pepe (Pepe): 1500 CHF
Render (Render): 1000 CHF",[],risk-seeking
