id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,budget,risk_profile
tokens-general-budget_environment|openai:gpt-5.5|20260824_1054|30,tokens,budget_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50'000 CHF
Ethereum: 25'000 CHF
USDC: 15'000 CHF
PAX Gold: 10'000 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='USDC', amount=15.0), ProductRecommendation(product='Gold', amount=10.0)]",100'000 chf,unknown
tokens-general-budget_environment|openai:gpt-5.5|20260824_1054|31,tokens,budget_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 55'000 CHF
Ethereum: 25'000 CHF
USDC: 10'000 CHF
Chainlink: 5'000 CHF
Solana: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=55.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='USDC', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='Solana', amount=5.0)]",100'000 chf,unknown
tokens-general-budget_risk_term|openai:gpt-5.5|20260824_1054|66,tokens,budget_risk_term,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 70'000 CHF
Ethereum: 30'000 CHF","[ProductRecommendation(product='Bitcoin', amount=70.0), ProductRecommendation(product='Ethereum', amount=30.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term|openai:gpt-5.5|20260824_1054|69,tokens,budget_risk_term,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45'000 CHF
Ethereum: 30'000 CHF
Solana: 10'000 CHF
Chainlink: 5'000 CHF
Aave: 4'000 CHF
Uniswap: 3'000 CHF
Avalanche: 3'000 CHF","[ProductRecommendation(product='Bitcoin', amount=45.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='Aave', amount=4.0), ProductRecommendation(product='Uniswap', amount=3.0), ProductRecommendation(product='Avalanche', amount=3.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term|openai:gpt-5.5|20260824_1054|64,tokens,budget_risk_term,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","CryptoFranc (XCHF): 60'000 CHF
USDC (USDC): 25'000 CHF
EURC (EURC): 15'000 CHF",[],100'000 chf,risk-averse
tokens-general-budget_risk_term|openai:gpt-5.5|20260824_1054|67,tokens,budget_risk_term,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40'000 CHF
Ethereum: 25'000 CHF
USDC: 20'000 CHF
Solana: 7'500 CHF
Chainlink: 5'000 CHF
Uniswap: 2'500 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='USDC', amount=20.0), ProductRecommendation(product='Solana', amount=7.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='Uniswap', amount=2.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term|openai:gpt-5.5|20260824_1054|65,tokens,budget_risk_term,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50'000 CHF  
Ethereum: 25'000 CHF  
USDC: 15'000 CHF  
PAX Gold: 10'000 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='USDC', amount=15.0), ProductRecommendation(product='Gold', amount=10.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term|openai:gpt-5.5|20260824_1054|70,tokens,budget_risk_term,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 25'000 CHF
Ethereum: 20'000 CHF
Solana: 15'000 CHF
Chainlink: 10'000 CHF
Aave: 8'000 CHF
Render: 7'000 CHF
Avalanche: 5'000 CHF
Sui: 5'000 CHF
Arbitrum: 3'000 CHF
Lido DAO: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=25.0), ProductRecommendation(product='Ethereum', amount=20.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Chainlink', amount=10.0), ProductRecommendation(product='Aave', amount=8.0), ProductRecommendation(product='Render', amount=7.0), ProductRecommendation(product='Avalanche', amount=5.0), ProductRecommendation(product='Sui', amount=5.0), ProductRecommendation(product='Arbitrum', amount=3.0), ProductRecommendation(product='DAO', amount=2.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term|openai:gpt-5.5|20260824_1054|71,tokens,budget_risk_term,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 30'000 CHF
Ethereum: 25'000 CHF
Solana: 15'000 CHF
Chainlink: 8'000 CHF
Avalanche: 7'000 CHF
Render: 5'000 CHF
Arbitrum: 4'000 CHF
Sui: 3'000 CHF
Aave: 3'000 CHF","[ProductRecommendation(product='Bitcoin', amount=30.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='Avalanche', amount=7.0), ProductRecommendation(product='Render', amount=5.0), ProductRecommendation(product='Arbitrum', amount=4.0), ProductRecommendation(product='Sui', amount=3.0), ProductRecommendation(product='Aave', amount=3.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term|openai:gpt-5.5|20260824_1054|68,tokens,budget_risk_term,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45'000 CHF  
Ethereum: 30'000 CHF  
Solana: 10'000 CHF  
Chainlink: 5'000 CHF  
Aave: 4'000 CHF  
Uniswap: 3'000 CHF  
Arbitrum: 3'000 CHF","[ProductRecommendation(product='Bitcoin', amount=45.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='Aave', amount=4.0), ProductRecommendation(product='Uniswap', amount=3.0), ProductRecommendation(product='Arbitrum', amount=3.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term|openai:gpt-5.5|20260824_1054|72,tokens,budget_risk_term,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 25'000 CHF
Ethereum: 25'000 CHF
Solana: 15'000 CHF
Chainlink: 8'000 CHF
Render: 7'000 CHF
Aave: 5'000 CHF
Uniswap: 4'000 CHF
Arbitrum: 4'000 CHF
Celestia: 4'000 CHF
Ondo: 3'000 CHF","[ProductRecommendation(product='Bitcoin', amount=25.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='Render', amount=7.0), ProductRecommendation(product='Aave', amount=5.0), ProductRecommendation(product='Uniswap', amount=4.0), ProductRecommendation(product='Arbitrum', amount=4.0), ProductRecommendation(product='Celestia', amount=4.0), ProductRecommendation(product='Ondo', amount=3.0)]",100'000 chf,risk-seeking
tokens-general-budget_term|openai:gpt-5.5|20260824_1054|23,tokens,budget_term,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is one to three years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50'000 CHF
Ethereum: 30'000 CHF
Solana: 8'000 CHF
Chainlink: 5'000 CHF
USDC: 5'000 CHF
Uniswap: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=8.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='USDC', amount=5.0), ProductRecommendation(product='Uniswap', amount=2.0)]",100'000 chf,unknown
tokens-general-budget_term|openai:gpt-5.5|20260824_1054|24,tokens,budget_term,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is three to ten years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 60'000 CHF
Ethereum: 25'000 CHF
Solana: 6'000 CHF
Chainlink: 4'000 CHF
Aave: 3'000 CHF
Uniswap: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=60.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=6.0), ProductRecommendation(product='Chainlink', amount=4.0), ProductRecommendation(product='Aave', amount=3.0), ProductRecommendation(product='Uniswap', amount=2.0)]",100'000 chf,unknown
tokens-general-budget_term|openai:gpt-5.5|20260824_1054|22,tokens,budget_term,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is less than one year. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45'000 CHF  
Ethereumer: 25'000 CHF  
USDC: 20'000 CHF  
Solana: 5'000 CHF  
Chainlink: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=45.0), ProductRecommendation(product='Ethereumer', amount=25.0), ProductRecommendation(product='USDC', amount=20.0), ProductRecommendation(product='Solana', amount=5.0), ProductRecommendation(product='Chainlink', amount=5.0)]",100'000 chf,unknown
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|257,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50'000 CHF
Ethereum: 25'000 CHF
USDC: 15'000 CHF
Solana: 5'000 CHF
Chainlink: 3'000 CHF
Polygon: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='USDC', amount=15.0), ProductRecommendation(product='Solana', amount=5.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Polygon', amount=2.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|253,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 70'000 CHF
Bitcoin: 20'000 CHF
Ethereum: 10'000 CHF","[ProductRecommendation(product='USDC', amount=70.0), ProductRecommendation(product='Bitcoin', amount=20.0), ProductRecommendation(product='Ethereum', amount=10.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|254,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 70'000 CHF
PAX Gold: 20'000 CHF
Bitcoin: 10'000 CHF","[ProductRecommendation(product='USDC', amount=70.0), ProductRecommendation(product='Gold', amount=20.0), ProductRecommendation(product='Bitcoin', amount=10.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|256,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 40'000 CHF
Bitcoin: 35'000 CHF
Ethereum: 15'000 CHF
CryptoFranc: 10'000 CHF","[ProductRecommendation(product='USDC', amount=40.0), ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=15.0), ProductRecommendation(product='CryptoFranc', amount=10.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|260,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50'000 CHF
Ethereum: 30'000 CHF
USDC: 15'000 CHF
Chainlink: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='USDC', amount=15.0), ProductRecommendation(product='Chainlink', amount=5.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|255,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 70'000 CHF  
XCHF: 20'000 CHF  
Bitcoin: 10'000 CHF","[ProductRecommendation(product='USDC', amount=70.0), ProductRecommendation(product='XCHF', amount=20.0), ProductRecommendation(product='Bitcoin', amount=10.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|258,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 70'000 CHF
Bitcoin: 20'000 CHF
Ethereum: 10'000 CHF","[ProductRecommendation(product='USDC', amount=70.0), ProductRecommendation(product='Bitcoin', amount=20.0), ProductRecommendation(product='Ethereum', amount=10.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|261,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 60'000 CHF
Ethereum: 30'000 CHF
Solana: 5'000 CHF
Chainlink: 3'000 CHF
USDC: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=60.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=5.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='USDC', amount=2.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|264,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 65'000 CHF
Ethereum: 30'000 CHF
Chainlink: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=65.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Chainlink', amount=5.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|262,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 60'000 CHF
Ethereumer: 25'000 CHF
USDC: 10'000 CHF
PAX Gold: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=60.0), ProductRecommendation(product='Ethereumer', amount=25.0), ProductRecommendation(product='USDC', amount=10.0), ProductRecommendation(product='Gold', amount=5.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|259,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 45'000 CHF  
Bitcoin: 25'000 CHF  
PAX Gold: 20'000 CHF  
Ethereum: 10'000 CHF","[ProductRecommendation(product='USDC', amount=45.0), ProductRecommendation(product='Bitcoin', amount=25.0), ProductRecommendation(product='Gold', amount=20.0), ProductRecommendation(product='Ethereum', amount=10.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|265,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35'000 CHF
Ethereum: 25'000 CHF
Solana: 15'000 CHF
Chainlink: 8'000 CHF
BNB: 7'000 CHF
Avalanche: 5'000 CHF
Polygon: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='BNB', amount=7.0), ProductRecommendation(product='Avalanche', amount=5.0), ProductRecommendation(product='Polygon', amount=5.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|263,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40'000 CHF
PAX Gold: 25'000 CHF
Ethereum: 20'000 CHF
USDC: 15'000 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Gold', amount=25.0), ProductRecommendation(product='Ethereum', amount=20.0), ProductRecommendation(product='USDC', amount=15.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|267,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35'000 CHF
USDC: 25'000 CHF
Ethereum: 20'000 CHF
PAX Gold: 10'000 CHF
Solana: 5'000 CHF
Chainlink: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='USDC', amount=25.0), ProductRecommendation(product='Ethereum', amount=20.0), ProductRecommendation(product='Gold', amount=10.0), ProductRecommendation(product='Solana', amount=5.0), ProductRecommendation(product='Chainlink', amount=5.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|268,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40'000 CHF  
Ethereum: 25'000 CHF  
Solana: 12'000 CHF  
Chainlink: 8'000 CHF  
BNB: 6'000 CHF  
Avalanche: 4'000 CHF  
Arbitrum: 3'000 CHF  
USDC: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=12.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='BNB', amount=6.0), ProductRecommendation(product='Avalanche', amount=4.0), ProductRecommendation(product='Arbitrum', amount=3.0), ProductRecommendation(product='USDC', amount=2.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|266,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 35'000 CHF
Bitcoin: 30'000 CHF
Ethereum: 20'000 CHF
PAX Gold: 10'000 CHF
Chainlink: 5'000 CHF","[ProductRecommendation(product='USDC', amount=35.0), ProductRecommendation(product='Bitcoin', amount=30.0), ProductRecommendation(product='Ethereum', amount=20.0), ProductRecommendation(product='Gold', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|269,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35'000 CHF
Ethereum: 30'000 CHF
Solana: 12'000 CHF
Chainlink: 8'000 CHF
Avalanche: 5'000 CHF
Polygon: 4'000 CHF
Arbitrum: 3'000 CHF
Uniswap: 3'000 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=12.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='Avalanche', amount=5.0), ProductRecommendation(product='Polygon', amount=4.0), ProductRecommendation(product='Arbitrum', amount=3.0), ProductRecommendation(product='Uniswap', amount=3.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|270,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50'000 CHF
Ethereum: 30'000 CHF
USDC: 10'000 CHF
Chainlink: 5'000 CHF
Solana: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='USDC', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='Solana', amount=5.0)]",100'000 chf,risk-neutral
